poi_id,name,category,subcategory,ward_id,district_id,province_id,popularity_tier,source,osm_id,legacy_alias_hint
osm_poi_way_1246216901,Viet Long Hung Garment,poi_other,industrial_zone,,,32,2,osm,way/1246216901,
osm_poi_way_1246769492,Đảng uỷ HĐND phường Giảng Võ,public_facility,government_office,,,01,2,osm,way/1246769492,
osm_poi_way_1246805133,Nesta Boutique Hotel Hanoi,commercial,hotel,,,01,2,osm,way/1246805133,
osm_poi_way_1246805135,Sumo BBQ,commercial,restaurant,,,01,2,osm,way/1246805135,
osm_poi_way_1246866121,Tiệm cơm Tháng Năm,commercial,restaurant,,,01,2,osm,way/1246866121,
osm_poi_way_1246953698,Chùa Ngọc Động,poi_other,worship_place,,,01,2,osm,way/1246953698,
osm_poi_way_1246953700,Đình Ngọc Động,poi_other,worship_place,,,01,2,osm,way/1246953700,
osm_poi_way_1246953701,Nhà thờ Giáo họ Ngọc Động,poi_other,worship_place,,,01,2,osm,way/1246953701,
osm_poi_way_1247039155,Khách sạn Hà Nội Daewoo,commercial,hotel,,,01,2,osm,way/1247039155,
osm_poi_way_1247054166,Trường Tiểu học Thực hành Nguyễn Tất Thành,public_facility,school,,,01,2,osm,way/1247054166,
osm_poi_way_1247335541,Kiều Quán,commercial,restaurant,,,01,2,osm,way/1247335541,
osm_poi_way_1247335555,My Linh Hotel,commercial,hotel,,,01,2,osm,way/1247335555,
osm_poi_way_1247506170,Bamboo Green,commercial,hotel,,,04,2,osm,way/1247506170,
osm_poi_way_1247540221,UnicB Eatery,commercial,restaurant,,,01,2,osm,way/1247540221,
osm_poi_way_1247583064,Adina Hotel,commercial,hotel,,,04,2,osm,way/1247583064,
osm_poi_way_1247966963,Trung tâm Giáo dục Đặc biệt,public_facility,school,,,01,2,osm,way/1247966963,
osm_poi_way_1248002561,Lego Manufacturing,poi_other,industrial_zone,,,29,2,osm,way/1248002561,
osm_poi_way_1248007872,Garden Kitchen,commercial,restaurant,,,01,2,osm,way/1248007872,
osm_poi_way_1248090394,Công viên Quảng trường Đạ Tẻh,poi_other,park,,,29,2,osm,way/1248090394,
osm_poi_way_1248090397,Trung tâm Dân số Kế hoạch hóa Gia đình Huyện Đạ Tẻh,public_facility,government_office,,,29,2,osm,way/1248090397,
osm_poi_way_1248090398,Nhà máy nước Đạ Tẻh,poi_other,industrial_zone,,,29,2,osm,way/1248090398,
osm_poi_way_1248090399,Petrolimex Cửa hàng 23,commercial,gas_station,,,29,2,osm,way/1248090399,
osm_poi_way_1248090401,Xí nghiệp Dệt may Xuất khẩu Đạ Tẻh,poi_other,industrial_zone,,,29,2,osm,way/1248090401,
osm_poi_way_1248090402,Trường Tiểu học Võ Thị Sáu,public_facility,school,,,29,2,osm,way/1248090402,
osm_poi_way_1248090403,Nhà thờ Giáo xứ Đạ Tẻh,poi_other,worship_place,,,29,2,osm,way/1248090403,
osm_poi_way_1248090410,Nhà thờ Giáo xứ Đạ Nhar,poi_other,worship_place,,,29,2,osm,way/1248090410,
osm_poi_way_1248090420,Nhà thờ Giáo xứ Cát Tiên,poi_other,worship_place,,,29,2,osm,way/1248090420,
osm_poi_way_1248223562,Trường Quản trị Và Kinh Doanh,public_facility,university,,,01,2,osm,way/1248223562,
osm_poi_way_124877385,Vườn hoa Pasteur,poi_other,park,,,01,2,osm,way/124877385,
osm_poi_way_1248885731,Gent Steak+,commercial,restaurant,,,01,2,osm,way/1248885731,
osm_poi_way_1249181218,Night Hotel,commercial,hotel,,,01,2,osm,way/1249181218,
osm_poi_way_1249437528,Hồ Đồng Thái,landmark,lake,,,18,2,osm,way/1249437528,
osm_poi_way_1249450900,Hồ Vải,landmark,lake,,,18,2,osm,way/1249450900,
osm_poi_way_1249484778,Cửa hàng Xăng dầu,commercial,gas_station,,,28,2,osm,way/1249484778,
osm_poi_way_1249515213,Hồ Luông,landmark,lake,,,18,2,osm,way/1249515213,
osm_poi_way_1249531160,Công ty Bột giặt và Hóa chất Đức Giang,poi_other,industrial_zone,,,01,2,osm,way/1249531160,
osm_poi_way_1249531168,Cảng Đức Giang,poi_other,industrial_zone,,,01,2,osm,way/1249531168,
osm_poi_way_1249564975,Shogun,commercial,restaurant,,,01,2,osm,way/1249564975,
osm_poi_way_1249564977,Khách sạn Emerald Hà Nội,commercial,hotel,,,01,2,osm,way/1249564977,
osm_poi_way_1249564981,Blau Hotel,commercial,hotel,,,01,2,osm,way/1249564981,
osm_poi_way_1249564999,Thai Street Food,commercial,restaurant,,,01,2,osm,way/1249564999,
osm_poi_way_1249565003,Nagomi,commercial,restaurant,,,01,2,osm,way/1249565003,
osm_poi_way_1249796827,Nhà lưu niệm Đại tướng Văn Tiến Dũng,landmark,monument,,,01,2,osm,way/1249796827,
osm_poi_way_1249799684,Chợ Đồng Quang,commercial,shopping_mall,,,18,2,osm,way/1249799684,
osm_poi_way_1249800082,Vincom Plaza Thái Nguyên,commercial,shopping_mall,,,18,2,osm,way/1249800082,
osm_poi_way_1249800240,Thế giới di động Điện máy xanh 309 Lương Ngọc Quyến,commercial,shopping_mall,,,18,2,osm,way/1249800240,
osm_poi_way_1249800430,Hồ Gò Cao 1,landmark,lake,,,18,2,osm,way/1249800430,
osm_poi_way_1249903487,Công viên Angel Park,poi_other,park,,,23,2,osm,way/1249903487,
osm_poi_way_1249932105,Đảng uỷ UBND phường Liễu Giai,public_facility,government_office,,,01,2,osm,way/1249932105,
osm_poi_way_1250186016,Trường Trung học phổ thông Cẩm Bình,public_facility,school,,,14,2,osm,way/1250186016,
osm_poi_way_1250193564,Vườn hoa Đàn Nam,poi_other,park,,,01,2,osm,way/1250193564,
osm_poi_way_1250198527,Ban Quản lý dự án đầu tư hạ tầng phường Phúc Lợi,public_facility,government_office,,,01,2,osm,way/1250198527,
osm_poi_way_1250198544,Đình Tân Thụy,poi_other,worship_place,,,01,2,osm,way/1250198544,
osm_poi_way_1250240959,Huyện uỷ HĐND UBND huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250240959,
osm_poi_way_1250240976,Đền Liệt sỹ huyện Nghĩa Hưng,poi_other,worship_place,,,21,2,osm,way/1250240976,
osm_poi_way_1250240982,Phòng Văn hóa Thông tin và Thể thao huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250240982,
osm_poi_way_1250240985,Phòng Giáo dục và Đào tạo huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250240985,
osm_poi_way_1250240990,Trường Trung học phổ thông A Nghĩa Hưng,public_facility,school,,,21,2,osm,way/1250240990,
osm_poi_way_1250240997,Chi cục Thi hành án dân sự huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250240997,
osm_poi_way_1250240998,Viện Kiểm sát nhân dân huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250240998,
osm_poi_way_1250241006,Trung tâm Giáo dục nghề nghiệp Giáo dục thường xuyên huyện Nghĩa Hưng,public_facility,school,,,21,2,osm,way/1250241006,
osm_poi_way_1250241015,Hạt Quản lý đê Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250241015,
osm_poi_way_1250241020,Chợ Liễu Đề,landmark,market,,,21,2,osm,way/1250241020,
osm_poi_way_1250241038,Bảo hiểm xã hội huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250241038,
osm_poi_way_1250241043,Agribank,commercial,bank,,,21,2,osm,way/1250241043,
osm_poi_way_1250662013,Quan khu 4 Stadium,poi_other,stadium,,,14,2,osm,way/1250662013,
osm_poi_way_1250662217,Đảng uỷ HĐND UBND thị trấn Liễu Đề,public_facility,government_office,,,21,2,osm,way/1250662217,
osm_poi_way_1250662223,Chi cục Thuế huyện Nghĩa Hưng,public_facility,government_office,,,21,2,osm,way/1250662223,
osm_poi_way_1250662226,Trường Trung học cơ sở Thị trấn Liễu Đề,public_facility,school,,,21,2,osm,way/1250662226,
osm_poi_way_1250662238,Trường Trung học cơ sở Nghĩa Hưng,public_facility,school,,,21,2,osm,way/1250662238,
osm_poi_way_1250662257,Trường Tiểu học Thị trấn Liễu Đề,public_facility,school,,,21,2,osm,way/1250662257,
osm_poi_way_1250662270,Nhà thờ Đền Thánh Giáo xứ Liễu Đề,poi_other,worship_place,,,21,2,osm,way/1250662270,
osm_poi_way_1250662285,Nhà thờ Giáo họ Nhân Thọ,poi_other,worship_place,,,21,2,osm,way/1250662285,
osm_poi_way_1250662287,Nhà thờ Giáo họ Giáp Giáo,poi_other,worship_place,,,21,2,osm,way/1250662287,
osm_poi_way_1250726825,Đình Cự Đồng,poi_other,worship_place,,,01,2,osm,way/1250726825,
osm_poi_way_1250830091,Chùa Đống Lim,poi_other,worship_place,,,01,2,osm,way/1250830091,
osm_poi_way_1250983166,Trường Trung học cơ sở Chợ Vàm,public_facility,school,,,32,2,osm,way/1250983166,
osm_poi_way_1250983167,Trường Trung học phổ thông Nguyễn Chí Thanh,public_facility,school,,,32,2,osm,way/1250983167,
osm_poi_way_1250983169,Chùa Bửu Lâm Tự,poi_other,worship_place,,,32,2,osm,way/1250983169,
osm_poi_way_1250983170,Chợ Vàm Market,landmark,market,,,32,2,osm,way/1250983170,
osm_poi_way_1250983173,Miếu Bằng Lăng,poi_other,worship_place,,,32,2,osm,way/1250983173,
osm_poi_way_1251028877,Trạm Y tế phường Dịch Vọng,public_facility,hospital,,,01,2,osm,way/1251028877,
osm_poi_way_1251149945,Golden Star Villa,commercial,hotel,,,06,2,osm,way/1251149945,
osm_poi_way_1251149946,Golden Star Villa,commercial,hotel,,,06,2,osm,way/1251149946,
osm_poi_way_1251149947,Golden Star Villa,commercial,hotel,,,06,2,osm,way/1251149947,
osm_poi_way_1251537878,Ủy ban nhân dân phường Giang Biên,public_facility,government_office,,,01,2,osm,way/1251537878,
osm_poi_way_1251537883,Đài tưởng niệm liệt sĩ phường Giang Biên,landmark,monument,,,01,2,osm,way/1251537883,
osm_poi_way_1251537938,Chợ Giang Biên,landmark,market,,,01,2,osm,way/1251537938,
osm_poi_way_1251613757,Trường Trung học cơ sở Lam Sơn,public_facility,school,,,28,2,osm,way/1251613757,
osm_poi_way_1251625981,Trường Trung học cơ sở Âu Cơ,public_facility,school,,,28,2,osm,way/1251625981,
osm_poi_way_1251625984,Trường Trung học cơ sở Cao Bá Quát,public_facility,school,,,28,2,osm,way/1251625984,
osm_poi_way_1251767007,Hủ tiếu,commercial,restaurant,,,31,2,osm,way/1251767007,
osm_poi_way_1252174959,Tượng đài Chiến thắng Bàu Bàng,poi_other,park,,,29,2,osm,way/1252174959,
osm_poi_way_1252174964,Trường Trung học Cơ sở Lai Uyên,public_facility,school,,,29,2,osm,way/1252174964,
osm_poi_way_1252368755,Công viên cầu Bờ Quan,poi_other,park,,,04,2,osm,way/1252368755,
osm_poi_way_1252414199,Trường Phổ thông dân tộc nội trú Trung học phổ thông tỉnh Hà Giang,public_facility,school,,,16,2,osm,way/1252414199,
osm_poi_way_1252486503,Công viên Bờ Quan,poi_other,park,,,04,2,osm,way/1252486503,
osm_poi_way_1252877626,Cục Phục vụ Ngoại giao đoàn,public_facility,government_office,,,01,2,osm,way/1252877626,
osm_poi_way_1252904115,A25 Hotel,commercial,hotel,,,01,2,osm,way/1252904115,
osm_poi_way_125294543,Bệnh viện Quân y 175,public_facility,hospital,,,02,2,osm,way/125294543,
osm_poi_way_1253171902,Trạm bơm Tăng áp Máy Tơ,poi_other,industrial_zone,,,21,2,osm,way/1253171902,
osm_poi_way_1253197753,HĐND UBND phường Vĩnh Tuy,public_facility,government_office,,,01,2,osm,way/1253197753,
osm_poi_way_1253201592,Đài tưởng niệm các anh hùng liệt sỹ phường Vĩnh Tuy,landmark,monument,,,01,2,osm,way/1253201592,
osm_poi_way_1253312189,"Gia Thành Hủ Tiếu, Bánh Canh, Cơm Tấm",commercial,restaurant,,,01,2,osm,way/1253312189,
osm_poi_way_1253325096,Sanmaru Ramen,commercial,restaurant,,,01,2,osm,way/1253325096,
osm_poi_way_1253457918,Trường Trung học Phổ thông Lê Quý Đôn,public_facility,school,,,27,2,osm,way/1253457918,
osm_poi_way_1253517128,Khách sạn Midori Boutique Hanoi,commercial,hotel,,,01,2,osm,way/1253517128,
osm_poi_way_1253517141,Kasa Sushi,commercial,restaurant,,,01,2,osm,way/1253517141,
osm_poi_way_1253526774,Lẩu nướng Đài Bắc,commercial,restaurant,,,01,2,osm,way/1253526774,
osm_poi_way_1253526776,Ẩm thực ven hồ,commercial,restaurant,,,01,2,osm,way/1253526776,
osm_poi_way_1253565814,Chợ Vĩnh Tuy,landmark,market,,,01,2,osm,way/1253565814,
osm_poi_way_1253658484,chợ Tân Bùi,landmark,market,,,27,2,osm,way/1253658484,
osm_poi_way_1253658485,UBND xã Lộc Châu,public_facility,government_office,,,27,2,osm,way/1253658485,
osm_poi_way_1253658488,chùa Linh Quang,poi_other,worship_place,,,27,2,osm,way/1253658488,
osm_poi_way_1253667259,Khu công nghiệp Bỉm Sơn A,poi_other,industrial_zone,,,12,2,osm,way/1253667259,
osm_poi_way_1253839879,Công viên hồ Cần,poi_other,park,,,01,2,osm,way/1253839879,
osm_poi_way_1253905584,Khu cảnh quan,poi_other,park,,,01,2,osm,way/1253905584,
osm_poi_way_1254909519,Công viên Nguyễn Văn Linh,poi_other,park,,,04,2,osm,way/1254909519,
osm_poi_way_1255165409,Đên thờ Đào Duy Từ,poi_other,worship_place,,,12,2,osm,way/1255165409,
osm_poi_way_1255430045,Công ty Cổ phần May Nhà Bè Đức Linh,poi_other,industrial_zone,,,29,2,osm,way/1255430045,
osm_poi_way_1255430069,Hội đồng Nhân dân Uỷ ban Nhân dân Huyện Đức Linh,public_facility,government_office,,,29,2,osm,way/1255430069,
osm_poi_way_1255430078,Trường Trung học Phổ thông Đức Linh,public_facility,school,,,29,2,osm,way/1255430078,
osm_poi_way_1255430089,Sân vận động Huyện Đức Linh,poi_other,stadium,,,29,2,osm,way/1255430089,
osm_poi_way_1255430134,Trung tâm Bồi dưỡng Chính trị Huyện Đức Linh,public_facility,school,,,29,2,osm,way/1255430134,
osm_poi_way_1255446690,Trạm Cắt 220kV Đa Nhim,poi_other,industrial_zone,,,27,2,osm,way/1255446690,
osm_poi_way_1255453812,Trường Trung học cơ sở và Trung học phổ thông Liên Hiệp,public_facility,school,,,16,2,osm,way/1255453812,
osm_poi_way_1255453815,Trường Trung học phổ thông Hoàng Su Phì,public_facility,school,,,16,2,osm,way/1255453815,
osm_poi_way_1255453822,Trường Trung học cơ sở Vinh Quang,public_facility,school,,,16,2,osm,way/1255453822,
osm_poi_way_1255453826,Trường Phổ thông Dân tộc Nội trú Trung học cơ sở và Trung học phổ thông Hoàng Su Phì,public_facility,school,,,16,2,osm,way/1255453826,
osm_poi_way_1255503501,Quán Nhậu Tự Do,commercial,restaurant,,,01,2,osm,way/1255503501,
osm_poi_way_1255510373,Công ty Cổ phần Xây dựng và Kinh doanh Kim khí,poi_other,industrial_zone,,,21,2,osm,way/1255510373,
osm_poi_way_1255668166,Trụ sở Đảng ủy UBMTTQ và các đoàn thể phường Lê Đại Hành,public_facility,government_office,,,01,2,osm,way/1255668166,
osm_poi_way_1255802866,Hội thánh Tin lành Hà Nội,poi_other,worship_place,,,01,2,osm,way/1255802866,
osm_poi_way_125586360,Trường Đại học Tài chính Marketing,public_facility,university,,,02,2,osm,way/125586360,
osm_poi_way_125586364,Trường Mầm Non,public_facility,school,,,02,2,osm,way/125586364,
osm_poi_way_125586365,Sangor Vietnam,poi_other,industrial_zone,,,02,2,osm,way/125586365,
osm_poi_way_125591144,Trường Trung học phổ thông Phú Nhuận,public_facility,school,,,02,2,osm,way/125591144,
osm_poi_way_125591145,Trường Tiểu Học Hồ Văn Huê,public_facility,school,,,02,2,osm,way/125591145,
osm_poi_way_1256790914,Công viên Tam Lư,poi_other,park,,,01,2,osm,way/1256790914,
osm_poi_way_1256790915,Công viên Tam Lư,poi_other,park,,,01,2,osm,way/1256790915,
osm_poi_way_1257127598,Sen phương đông,commercial,restaurant,,,01,2,osm,way/1257127598,
osm_poi_way_1257183934,Khu Công Nghiệp Yên Phong II C,poi_other,industrial_zone,,,01,2,osm,way/1257183934,
osm_poi_way_1257183941,Khu Công Nghiệp Yên Phong II,poi_other,industrial_zone,,,01,2,osm,way/1257183941,
osm_poi_way_1257183942,Khu Công Nghiệp Yên Phong II,poi_other,industrial_zone,,,01,2,osm,way/1257183942,
osm_poi_way_1257321872,Di tích Chiến thắng chốt chặn Tàu Ô,landmark,monument,,,29,2,osm,way/1257321872,
osm_poi_way_1257383391,Trung tâm Giám định máy và thiết bị,poi_other,industrial_zone,,,01,2,osm,way/1257383391,
osm_poi_way_1257492050,Sân betong bóng rổ + đá bóng mini,poi_other,park,,,01,2,osm,way/1257492050,
osm_poi_way_1257737950,Tap hoa,landmark,market,,,28,2,osm,way/1257737950,
osm_poi_way_1258166110,Trung tâm sinh thái giáo dục V Eco,poi_other,park,,,01,2,osm,way/1258166110,
osm_poi_way_1258471548,Chợ Bến Thành,landmark,market,,,28,2,osm,way/1258471548,
osm_poi_way_1258766710,Trường Trung học cơ sở Xuân Diệu,public_facility,school,,,14,2,osm,way/1258766710,
osm_poi_way_1258766718,Ngân hàng Chính sách và Phát triển Xã Hội Chi nhánh Can Lộc,commercial,bank,,,14,2,osm,way/1258766718,
osm_poi_way_1258766719,Trường Trung học cơ sở Nguyễn Tất Thành,public_facility,school,,,14,2,osm,way/1258766719,
osm_poi_way_1258963012,Dịch vụ tổ chức tiệc cưới Thu Sương,commercial,restaurant,,,28,2,osm,way/1258963012,
osm_poi_way_1258974379,Grand Tourane,commercial,hotel,,,28,2,osm,way/1258974379,
osm_poi_way_1259116157,Cầu B1 03,landmark,bridge,,,01,2,osm,way/1259116157,
osm_poi_way_1259213744,White Palace,commercial,hotel,,,21,2,osm,way/1259213744,
osm_poi_way_1259265766,Thành ủy HĐND UBND thành phố Tam Điệp,public_facility,government_office,,,12,2,osm,way/1259265766,
osm_poi_way_1259265780,Trường Trung học phổ thông Nguyễn Huệ,public_facility,school,,,12,2,osm,way/1259265780,
osm_poi_way_1259265781,Trường Tiểu học Trần Phú,public_facility,school,,,12,2,osm,way/1259265781,
osm_poi_way_1259622894,Đảng uỷ UBND phường Văn Quán,public_facility,government_office,,,01,2,osm,way/1259622894,
osm_poi_way_1261863635,Công viên Sáng Tạo,poi_other,park,,,02,2,osm,way/1261863635,
osm_poi_way_1262085342,Trường Trung học cơ sở Lê Duẩn,public_facility,school,,,28,2,osm,way/1262085342,
osm_poi_way_1262085983,Trường Trung học cơ sở và Trung học phổ thông Võ Thị Sáu,public_facility,school,,,28,2,osm,way/1262085983,
osm_poi_way_1262109441,Công viên Hải Hưng,poi_other,park,,,21,2,osm,way/1262109441,
osm_poi_way_1262409277,Nhà máy xử lý chất thải rắn Vietstar,poi_other,industrial_zone,,,30,2,osm,way/1262409277,
osm_poi_way_1262409415,Nhà máy Xử lý và Tái chế chất thải rắn Củ Chi,poi_other,industrial_zone,,,30,2,osm,way/1262409415,
osm_poi_way_1262825533,Cảng Vũng Rô,poi_other,industrial_zone,,,28,2,osm,way/1262825533,
osm_poi_way_1262957412,Trường Trung học cơ sở và Trung học phổ thông Nguyên,public_facility,school,,,16,2,osm,way/1262957412,
osm_poi_way_1262957420,Trường Trung học phổ thông Việt Lâm,public_facility,school,,,16,2,osm,way/1262957420,
osm_poi_way_1262957427,Trường Trung học cơ sở và Trung học phổ thông Linh Hồ,public_facility,school,,,16,2,osm,way/1262957427,
osm_poi_way_1262957437,Trường Trung học cơ sở và Trung học phổ thông Phương Tiến,public_facility,school,,,16,2,osm,way/1262957437,
osm_poi_way_1262957438,Trường Trung học cơ sở và Trung học phổ thông Tùng Bá,public_facility,school,,,16,2,osm,way/1262957438,
osm_poi_way_1262957460,Trường Phô thông dân tộc nội trú Trung học cơ sở và Trung học phổ thông huyện Vị Xuyên,public_facility,school,,,16,2,osm,way/1262957460,
osm_poi_way_1263418470,Đảng uỷ HĐND UBND xã Hồng Kỳ,public_facility,government_office,,,01,2,osm,way/1263418470,
